source_id,final_class,event_type_binary,source_event_id,disturbance_row_id,substation_id,window_policy,window_start,window_end,coverage_rate,overlap_disturbance_count,hard_normal_tag,dataset,feature_set,feature_count,model,fold,y_true,probability_event,train_extra_rows_used,prediction_t0_4,prediction_t0_5,prediction_t0_6,prediction,error_type,threshold,balanced_accuracy,recall_event,normal_fpr
disturbance_0137,task,task,,137.0,24,task_post_7d,2018-11-01 07:18:16,2018-11-08 07:18:16,1.0,0,,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,4,1,0.41694609168892577,0,1,0,0,0,FN,0.6,0.6375661375661376,0.3037037037037037,0.02857142857142857
disturbance_0139,task,task,,139.0,26,task_post_7d,2018-10-26 07:00:27,2018-11-02 07:00:27,1.0,0,,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,4,1,0.4296113471996359,0,1,0,0,0,FN,0.6,0.6375661375661376,0.3037037037037037,0.02857142857142857
disturbance_0140,task,task,,140.0,26,task_post_7d,2020-03-11 15:31:31,2020-03-18 15:31:31,1.0,0,,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,4,1,0.467115059275559,0,1,0,0,0,FN,0.6,0.6375661375661376,0.3037037037037037,0.02857142857142857
disturbance_0148,task,task,,148.0,28,task_post_7d,2019-10-07 21:10:18,2019-10-14 21:10:18,1.0,0,,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,4,1,0.4144050406623472,0,1,0,0,0,FN,0.6,0.6375661375661376,0.3037037037037037,0.02857142857142857
disturbance_0150,task,task,,150.0,28,task_post_7d,2020-01-14 06:47:32,2020-01-21 06:47:32,1.0,0,,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,4,1,0.4207624930228752,0,1,0,0,0,FN,0.6,0.6375661375661376,0.3037037037037037,0.02857142857142857
disturbance_0151,task,task,,151.0,28,task_post_7d,2020-06-07 19:13:29,2020-06-14 19:13:29,1.0,0,,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,4,1,0.42460562332738866,0,1,0,0,0,FN,0.6,0.6375661375661376,0.3037037037037037,0.02857142857142857
disturbance_0058,activity,activity,,58.0,12,activity_pre_7d,2015-07-01 00:00:00,2015-07-08 00:00:00,1.0,0,,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,4,1,0.3831032134499165,0,0,0,0,0,FN,0.6,0.6375661375661376,0.3037037037037037,0.02857142857142857
disturbance_0060,activity,activity,,60.0,12,activity_pre_7d,2017-03-27 00:00:00,2017-04-03 00:00:00,0.9950396825396826,0,,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,4,1,0.442715299558892,0,1,0,0,0,FN,0.6,0.6375661375661376,0.3037037037037037,0.02857142857142857
disturbance_0106,activity,activity,,106.0,20,activity_pre_7d,2015-10-16 00:00:00,2015-10-23 00:00:00,1.0,0,,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,4,1,0.4145974352988453,0,1,0,0,0,FN,0.6,0.6375661375661376,0.3037037037037037,0.02857142857142857
disturbance_0107,activity,activity,,107.0,20,activity_pre_7d,2016-08-02 00:00:00,2016-08-09 00:00:00,1.0,0,,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,4,1,0.4402639704174937,0,1,0,0,0,FN,0.6,0.6375661375661376,0.3037037037037037,0.02857142857142857
disturbance_0131,activity,activity,,131.0,24,activity_pre_7d,2016-03-29 00:00:00,2016-04-05 00:00:00,0.9950396825396826,0,,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,4,1,0.4781845681455716,0,1,0,0,0,FN,0.6,0.6375661375661376,0.3037037037037037,0.02857142857142857
disturbance_0097,fault,fault,37.0,97.0,19,fault_pre_7d,2018-11-14 09:15:00,2018-11-21 09:15:00,1.0,0,,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,5,1,0.4642460237650538,0,1,0,0,0,FN,0.6,0.6375661375661376,0.3037037037037037,0.02857142857142857
disturbance_0099,fault,fault,,99.0,19,fault_pre_7d,2019-10-01 09:12:00,2019-10-08 09:12:00,1.0,0,,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,5,1,0.4234096540300978,0,1,0,0,0,FN,0.6,0.6375661375661376,0.3037037037037037,0.02857142857142857
disturbance_0102,fault,fault,,102.0,19,fault_pre_7d,2019-11-28 15:04:00,2019-12-05 15:04:00,1.0,0,,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,5,1,0.42952772917173204,0,1,0,0,0,FN,0.6,0.6375661375661376,0.3037037037037037,0.02857142857142857
disturbance_0143,fault,fault,23.0,143.0,27,fault_pre_7d,2020-01-13 12:57:00,2020-01-20 12:57:00,1.0,0,,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,5,1,0.4386534931602728,0,1,0,0,0,FN,0.6,0.6375661375661376,0.3037037037037037,0.02857142857142857
disturbance_0144,fault,fault,,144.0,27,fault_pre_7d,2020-03-20 14:34:11,2020-03-27 14:34:11,1.0,0,,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,5,1,0.5297154469506286,0,1,1,0,0,FN,0.6,0.6375661375661376,0.3037037037037037,0.02857142857142857
disturbance_0156,fault,fault,,156.0,30,fault_pre_7d,2019-12-27 13:42:09,2020-01-03 13:42:09,1.0,0,,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,5,1,0.4878566406182571,0,1,0,0,0,FN,0.6,0.6375661375661376,0.3037037037037037,0.02857142857142857
disturbance_0158,fault,fault,10.0,158.0,30,fault_pre_7d,2020-03-09 15:04:00,2020-03-16 15:04:00,1.0,0,,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,5,1,0.5740196362973797,0,1,1,0,0,FN,0.6,0.6375661375661376,0.3037037037037037,0.02857142857142857
disturbance_0160,fault,fault,45.0,160.0,31,fault_pre_7d,2020-01-06 15:48:00,2020-01-13 15:48:00,1.0,0,,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,5,1,0.477590513999007,0,1,0,0,0,FN,0.6,0.6375661375661376,0.3037037037037037,0.02857142857142857
disturbance_0162,fault,fault,,162.0,32,fault_pre_7d,2020-03-23 13:19:00,2020-03-30 13:19:00,1.0,0,,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,5,1,0.49278682949543773,0,1,0,0,0,FN,0.6,0.6375661375661376,0.3037037037037037,0.02857142857142857
disturbance_0081,task,task,,81.0,16,task_post_7d,2017-07-31 17:35:18,2017-08-07 17:35:18,1.0,0,,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,5,1,0.4531121568574886,0,1,0,0,0,FN,0.6,0.6375661375661376,0.3037037037037037,0.02857142857142857
disturbance_0098,task,task,,98.0,19,task_post_7d,2018-11-22 06:41:58,2018-11-29 06:41:58,1.0,0,,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,5,1,0.4709668481249767,0,1,0,0,0,FN,0.6,0.6375661375661376,0.3037037037037037,0.02857142857142857
disturbance_0100,task,task,,100.0,19,task_post_7d,2019-10-08 15:43:59,2019-10-15 15:43:59,1.0,0,,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,5,1,0.5277890964039522,0,1,1,0,0,FN,0.6,0.6375661375661376,0.3037037037037037,0.02857142857142857
disturbance_0101,task,task,,101.0,19,task_post_7d,2019-10-18 12:40:52,2019-10-25 12:40:52,1.0,0,,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,5,1,0.5146661672788619,0,1,1,0,0,FN,0.6,0.6375661375661376,0.3037037037037037,0.02857142857142857
disturbance_0103,task,task,,103.0,19,task_post_7d,2019-12-06 10:34:43,2019-12-13 10:34:43,1.0,0,,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,5,1,0.4115342857059398,0,1,0,0,0,FN,0.6,0.6375661375661376,0.3037037037037037,0.02857142857142857
disturbance_0104,task,task,,104.0,19,task_post_7d,2019-12-15 20:50:08,2019-12-22 20:50:08,1.0,0,,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,5,1,0.4182018172567113,0,1,0,0,0,FN,0.6,0.6375661375661376,0.3037037037037037,0.02857142857142857
disturbance_0142,task,task,,142.0,27,task_post_7d,2019-11-27 06:52:10,2019-12-04 06:52:10,1.0,0,,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,5,1,0.4496284417701481,0,1,0,0,0,FN,0.6,0.6375661375661376,0.3037037037037037,0.02857142857142857
disturbance_0145,task,task,,145.0,27,task_post_7d,2020-04-01 07:10:21,2020-04-08 07:10:21,1.0,0,,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,5,1,0.39557556506982977,0,0,0,0,0,FN,0.6,0.6375661375661376,0.3037037037037037,0.02857142857142857
disturbance_0157,task,task,,157.0,30,task_post_7d,2020-01-06 01:20:43,2020-01-13 01:20:43,1.0,0,,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,5,1,0.4956189034548038,0,1,0,0,0,FN,0.6,0.6375661375661376,0.3037037037037037,0.02857142857142857
disturbance_0159,task,task,,159.0,30,task_post_7d,2020-03-22 18:45:31,2020-03-29 18:45:31,1.0,0,,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,5,1,0.5092711981582951,0,1,1,0,0,FN,0.6,0.6375661375661376,0.3037037037037037,0.02857142857142857
disturbance_0161,task,task,,161.0,31,task_post_7d,2020-01-14 13:57:05,2020-01-21 13:57:05,0.9821428571428572,0,,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,5,1,0.45734667603979146,0,1,0,0,0,FN,0.6,0.6375661375661376,0.3037037037037037,0.02857142857142857
disturbance_0163,task,task,,163.0,32,task_post_7d,2020-03-31 09:48:23,2020-04-07 09:48:23,1.0,0,,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,5,1,0.45502646052643136,0,1,0,0,0,FN,0.6,0.6375661375661376,0.3037037037037037,0.02857142857142857
normal_0019,normal,normal,19.0,,8,normal_event_7d,2018-02-01 00:00:00,2018-02-08 00:00:00,1.0,0,review_required_normal,low_overlap_only,expanded154,154,logistic_balanced,1,0,0.6394378717212573,0,1,1,1,1,FP,0.4,0.6899470899470899,0.837037037037037,0.45714285714285713
normal_0033,normal,normal,33.0,,3,normal_event_7d,2019-01-11 00:00:00,2019-01-18 00:00:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,1,0,0.8026065452981652,0,1,1,1,1,FP,0.4,0.6899470899470899,0.837037037037037,0.45714285714285713
normal_0061,normal,normal,61.0,,14,normal_event_7d,2019-12-05 00:00:00,2019-12-12 00:00:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,1,0,0.9638849359214119,0,1,1,1,1,FP,0.4,0.6899470899470899,0.837037037037037,0.45714285714285713
normal_0068,normal,normal,68.0,,13,normal_event_7d,2019-12-20 00:00:00,2019-12-27 00:00:00,1.0,0,review_required_normal,low_overlap_only,expanded154,154,logistic_balanced,1,0,0.9829117086900908,0,1,1,1,1,FP,0.4,0.6899470899470899,0.837037037037037,0.45714285714285713
disturbance_0006,fault,fault,,6.0,3,fault_pre_7d,2016-11-08 22:50:00,2016-11-15 22:50:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,1,1,0.14875832138026596,0,0,0,0,0,FN,0.4,0.6899470899470899,0.837037037037037,0.45714285714285713
disturbance_0065,fault,fault,53.0,65.0,13,fault_pre_7d,2020-05-19 10:00:00,2020-05-26 10:00:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,1,1,0.05362949845672434,0,0,0,0,0,FN,0.4,0.6899470899470899,0.837037037037037,0.45714285714285713
disturbance_0074,fault,fault,,74.0,14,fault_pre_7d,2018-09-23 12:41:00,2018-09-30 12:41:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,1,1,0.07218064690829555,0,0,0,0,0,FN,0.4,0.6899470899470899,0.837037037037037,0.45714285714285713
disturbance_0075,task,task,,75.0,14,task_post_7d,2018-10-01 09:58:24,2018-10-08 09:58:24,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,1,1,0.15543465108083881,0,0,0,0,0,FN,0.4,0.6899470899470899,0.837037037037037,0.45714285714285713
disturbance_0004,activity,activity,,4.0,3,activity_pre_7d,2016-02-22 00:00:00,2016-02-29 00:00:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,1,1,0.14831755387260756,0,0,0,0,0,FN,0.4,0.6899470899470899,0.837037037037037,0.45714285714285713
disturbance_0128,activity,activity,,128.0,23,activity_pre_7d,2017-01-17 00:00:00,2017-01-24 00:00:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,1,1,0.34299078887928236,0,0,0,0,0,FN,0.4,0.6899470899470899,0.837037037037037,0.45714285714285713
normal_0016,normal,normal,16.0,,17,normal_event_7d,2017-10-15 00:00:00,2017-10-22 00:00:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,2,0,0.48844695138803057,0,1,0,0,1,FP,0.4,0.6899470899470899,0.837037037037037,0.45714285714285713
normal_0048,normal,normal,48.0,,11,normal_event_7d,2016-09-30 00:00:00,2016-10-07 00:00:00,1.0,0,hard_normal_metadata,low_overlap_only,expanded154,154,logistic_balanced,2,0,0.9290427370589914,0,1,1,1,1,FP,0.4,0.6899470899470899,0.837037037037037,0.45714285714285713
disturbance_0044,activity,activity,,44.0,10,activity_pre_7d,2013-07-26 00:00:00,2013-08-02 00:00:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,2,1,0.0004842898142100868,0,0,0,0,0,FN,0.4,0.6899470899470899,0.837037037037037,0.45714285714285713
disturbance_0093,activity,activity,,93.0,18,activity_pre_7d,2016-05-10 00:00:00,2016-05-17 00:00:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,2,1,0.36256576669881607,0,0,0,0,0,FN,0.4,0.6899470899470899,0.837037037037037,0.45714285714285713
disturbance_0165,activity,activity,,165.0,33,activity_pre_7d,2016-02-10 00:00:00,2016-02-17 00:00:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,2,1,0.2814809964698629,0,0,0,0,0,FN,0.4,0.6899470899470899,0.837037037037037,0.45714285714285713
normal_0022,normal,normal,22.0,,5,normal_event_7d,2017-09-13 00:00:00,2017-09-20 00:00:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,3,0,0.5492890035573742,0,1,1,0,1,FP,0.4,0.6899470899470899,0.837037037037037,0.45714285714285713
normal_0028,normal,normal,28.0,,7,normal_event_7d,2019-01-01 10:29:00,2019-01-08 10:29:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,3,0,0.5281232827617057,0,1,1,0,1,FP,0.4,0.6899470899470899,0.837037037037037,0.45714285714285713
normal_0046,normal,normal,46.0,,4,normal_event_7d,2018-06-19 00:00:00,2018-06-26 00:00:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,3,0,0.8799752948182018,0,1,1,1,1,FP,0.4,0.6899470899470899,0.837037037037037,0.45714285714285713
disturbance_0010,fault,fault,11.0,10.0,4,fault_pre_7d,2016-11-11 15:13:00,2016-11-18 15:13:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,3,1,2.1714224424322118e-08,0,0,0,0,0,FN,0.4,0.6899470899470899,0.837037037037037,0.45714285714285713
disturbance_0021,fault,fault,63.0,21.0,7,fault_pre_7d,2015-03-19 07:15:00,2015-03-26 07:15:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,3,1,0.279627651725523,0,0,0,0,0,FN,0.4,0.6899470899470899,0.837037037037037,0.45714285714285713
disturbance_0019,task,task,,19.0,6,task_post_7d,2019-04-17 06:49:46,2019-04-24 06:49:46,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,3,1,0.023980567108283186,0,0,0,0,0,FN,0.4,0.6899470899470899,0.837037037037037,0.45714285714285713
disturbance_0034,task,task,,34.0,7,task_post_7d,2019-01-10 06:13:18,2019-01-17 06:13:18,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,3,1,0.19076209892155682,0,0,0,0,0,FN,0.4,0.6899470899470899,0.837037037037037,0.45714285714285713
disturbance_0015,activity,activity,,15.0,5,activity_pre_7d,2017-03-27 00:00:00,2017-04-03 00:00:00,0.9950396825396826,0,,low_overlap_only,expanded154,154,logistic_balanced,3,1,0.0001330770985355457,0,0,0,0,0,FN,0.4,0.6899470899470899,0.837037037037037,0.45714285714285713
normal_0027,normal,normal,27.0,,12,normal_event_7d,2015-06-24 13:34:00,2015-07-01 13:34:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,4,0,0.8585911335311915,0,1,1,1,1,FP,0.4,0.6899470899470899,0.837037037037037,0.45714285714285713
disturbance_0130,fault,fault,13.0,130.0,24,fault_pre_7d,2016-01-05 12:39:00,2016-01-12 12:39:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,4,1,0.0873514518107221,0,0,0,0,0,FN,0.4,0.6899470899470899,0.837037037037037,0.45714285714285713
disturbance_0136,fault,fault,,136.0,24,fault_pre_7d,2016-11-11 07:26:00,2016-11-18 07:26:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,4,1,0.21478014031088688,0,0,0,0,0,FN,0.4,0.6899470899470899,0.837037037037037,0.45714285714285713
disturbance_0137,task,task,,137.0,24,task_post_7d,2018-11-01 07:18:16,2018-11-08 07:18:16,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,4,1,0.030051630020636818,0,0,0,0,0,FN,0.4,0.6899470899470899,0.837037037037037,0.45714285714285713
disturbance_0148,task,task,,148.0,28,task_post_7d,2019-10-07 21:10:18,2019-10-14 21:10:18,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,4,1,0.0016919198662121858,0,0,0,0,0,FN,0.4,0.6899470899470899,0.837037037037037,0.45714285714285713
disturbance_0107,activity,activity,,107.0,20,activity_pre_7d,2016-08-02 00:00:00,2016-08-09 00:00:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,4,1,0.0023391762943490955,0,0,0,0,0,FN,0.4,0.6899470899470899,0.837037037037037,0.45714285714285713
disturbance_0131,activity,activity,,131.0,24,activity_pre_7d,2016-03-29 00:00:00,2016-04-05 00:00:00,0.9950396825396826,0,,low_overlap_only,expanded154,154,logistic_balanced,4,1,0.14123049494546142,0,0,0,0,0,FN,0.4,0.6899470899470899,0.837037037037037,0.45714285714285713
normal_0018,normal,normal,18.0,,16,normal_event_7d,2018-11-30 00:00:00,2018-12-07 00:00:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,5,0,0.45632123288816917,0,1,0,0,1,FP,0.4,0.6899470899470899,0.837037037037037,0.45714285714285713
normal_0021,normal,normal,21.0,,1,normal_event_7d,2019-12-01 00:00:00,2019-12-08 00:00:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,5,0,0.4489951356337127,0,1,0,0,1,FP,0.4,0.6899470899470899,0.837037037037037,0.45714285714285713
normal_0030,normal,normal,30.0,,16,normal_event_7d,2018-02-28 00:00:00,2018-03-07 00:00:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,5,0,0.46594110870659755,0,1,0,0,1,FP,0.4,0.6899470899470899,0.837037037037037,0.45714285714285713
normal_0042,normal,normal,42.0,,22,normal_event_7d,2019-11-01 00:00:00,2019-11-08 00:00:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,5,0,0.6544717021003008,0,1,1,1,1,FP,0.4,0.6899470899470899,0.837037037037037,0.45714285714285713
normal_0054,normal,normal,54.0,,22,normal_event_7d,2020-03-14 00:00:00,2020-03-21 00:00:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,5,0,0.939959254999555,0,1,1,1,1,FP,0.4,0.6899470899470899,0.837037037037037,0.45714285714285713
normal_0059,normal,normal,59.0,,22,normal_event_7d,2019-01-31 00:00:00,2019-02-07 00:00:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,5,0,0.9229533650218892,0,1,1,1,1,FP,0.4,0.6899470899470899,0.837037037037037,0.45714285714285713
disturbance_0143,fault,fault,23.0,143.0,27,fault_pre_7d,2020-01-13 12:57:00,2020-01-20 12:57:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,5,1,0.2824078666674758,0,0,0,0,0,FN,0.4,0.6899470899470899,0.837037037037037,0.45714285714285713
disturbance_0104,task,task,,104.0,19,task_post_7d,2019-12-15 20:50:08,2019-12-22 20:50:08,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,5,1,0.3258296958925303,0,0,0,0,0,FN,0.4,0.6899470899470899,0.837037037037037,0.45714285714285713
normal_0019,normal,normal,19.0,,8,normal_event_7d,2018-02-01 00:00:00,2018-02-08 00:00:00,1.0,0,review_required_normal,low_overlap_only,expanded154,154,logistic_balanced,1,0,0.6394378717212573,0,1,1,1,1,FP,0.5,0.7322751322751323,0.8074074074074075,0.34285714285714286
normal_0033,normal,normal,33.0,,3,normal_event_7d,2019-01-11 00:00:00,2019-01-18 00:00:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,1,0,0.8026065452981652,0,1,1,1,1,FP,0.5,0.7322751322751323,0.8074074074074075,0.34285714285714286
normal_0061,normal,normal,61.0,,14,normal_event_7d,2019-12-05 00:00:00,2019-12-12 00:00:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,1,0,0.9638849359214119,0,1,1,1,1,FP,0.5,0.7322751322751323,0.8074074074074075,0.34285714285714286
normal_0068,normal,normal,68.0,,13,normal_event_7d,2019-12-20 00:00:00,2019-12-27 00:00:00,1.0,0,review_required_normal,low_overlap_only,expanded154,154,logistic_balanced,1,0,0.9829117086900908,0,1,1,1,1,FP,0.5,0.7322751322751323,0.8074074074074075,0.34285714285714286
disturbance_0006,fault,fault,,6.0,3,fault_pre_7d,2016-11-08 22:50:00,2016-11-15 22:50:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,1,1,0.14875832138026596,0,0,0,0,0,FN,0.5,0.7322751322751323,0.8074074074074075,0.34285714285714286
disturbance_0065,fault,fault,53.0,65.0,13,fault_pre_7d,2020-05-19 10:00:00,2020-05-26 10:00:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,1,1,0.05362949845672434,0,0,0,0,0,FN,0.5,0.7322751322751323,0.8074074074074075,0.34285714285714286
disturbance_0074,fault,fault,,74.0,14,fault_pre_7d,2018-09-23 12:41:00,2018-09-30 12:41:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,1,1,0.07218064690829555,0,0,0,0,0,FN,0.5,0.7322751322751323,0.8074074074074075,0.34285714285714286
disturbance_0075,task,task,,75.0,14,task_post_7d,2018-10-01 09:58:24,2018-10-08 09:58:24,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,1,1,0.15543465108083881,0,0,0,0,0,FN,0.5,0.7322751322751323,0.8074074074074075,0.34285714285714286
disturbance_0004,activity,activity,,4.0,3,activity_pre_7d,2016-02-22 00:00:00,2016-02-29 00:00:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,1,1,0.14831755387260756,0,0,0,0,0,FN,0.5,0.7322751322751323,0.8074074074074075,0.34285714285714286
disturbance_0128,activity,activity,,128.0,23,activity_pre_7d,2017-01-17 00:00:00,2017-01-24 00:00:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,1,1,0.34299078887928236,0,0,0,0,0,FN,0.5,0.7322751322751323,0.8074074074074075,0.34285714285714286
normal_0048,normal,normal,48.0,,11,normal_event_7d,2016-09-30 00:00:00,2016-10-07 00:00:00,1.0,0,hard_normal_metadata,low_overlap_only,expanded154,154,logistic_balanced,2,0,0.9290427370589914,0,1,1,1,1,FP,0.5,0.7322751322751323,0.8074074074074075,0.34285714285714286
disturbance_0054,task,task,,54.0,11,task_post_7d,2018-11-26 05:56:59,2018-12-03 05:56:59,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,2,1,0.4291930729042182,0,1,0,0,0,FN,0.5,0.7322751322751323,0.8074074074074075,0.34285714285714286
disturbance_0044,activity,activity,,44.0,10,activity_pre_7d,2013-07-26 00:00:00,2013-08-02 00:00:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,2,1,0.0004842898142100868,0,0,0,0,0,FN,0.5,0.7322751322751323,0.8074074074074075,0.34285714285714286
disturbance_0093,activity,activity,,93.0,18,activity_pre_7d,2016-05-10 00:00:00,2016-05-17 00:00:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,2,1,0.36256576669881607,0,0,0,0,0,FN,0.5,0.7322751322751323,0.8074074074074075,0.34285714285714286
disturbance_0165,activity,activity,,165.0,33,activity_pre_7d,2016-02-10 00:00:00,2016-02-17 00:00:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,2,1,0.2814809964698629,0,0,0,0,0,FN,0.5,0.7322751322751323,0.8074074074074075,0.34285714285714286
normal_0022,normal,normal,22.0,,5,normal_event_7d,2017-09-13 00:00:00,2017-09-20 00:00:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,3,0,0.5492890035573742,0,1,1,0,1,FP,0.5,0.7322751322751323,0.8074074074074075,0.34285714285714286
normal_0028,normal,normal,28.0,,7,normal_event_7d,2019-01-01 10:29:00,2019-01-08 10:29:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,3,0,0.5281232827617057,0,1,1,0,1,FP,0.5,0.7322751322751323,0.8074074074074075,0.34285714285714286
normal_0046,normal,normal,46.0,,4,normal_event_7d,2018-06-19 00:00:00,2018-06-26 00:00:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,3,0,0.8799752948182018,0,1,1,1,1,FP,0.5,0.7322751322751323,0.8074074074074075,0.34285714285714286
disturbance_0010,fault,fault,11.0,10.0,4,fault_pre_7d,2016-11-11 15:13:00,2016-11-18 15:13:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,3,1,2.1714224424322118e-08,0,0,0,0,0,FN,0.5,0.7322751322751323,0.8074074074074075,0.34285714285714286
disturbance_0021,fault,fault,63.0,21.0,7,fault_pre_7d,2015-03-19 07:15:00,2015-03-26 07:15:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,3,1,0.279627651725523,0,0,0,0,0,FN,0.5,0.7322751322751323,0.8074074074074075,0.34285714285714286
disturbance_0019,task,task,,19.0,6,task_post_7d,2019-04-17 06:49:46,2019-04-24 06:49:46,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,3,1,0.023980567108283186,0,0,0,0,0,FN,0.5,0.7322751322751323,0.8074074074074075,0.34285714285714286
disturbance_0034,task,task,,34.0,7,task_post_7d,2019-01-10 06:13:18,2019-01-17 06:13:18,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,3,1,0.19076209892155682,0,0,0,0,0,FN,0.5,0.7322751322751323,0.8074074074074075,0.34285714285714286
disturbance_0015,activity,activity,,15.0,5,activity_pre_7d,2017-03-27 00:00:00,2017-04-03 00:00:00,0.9950396825396826,0,,low_overlap_only,expanded154,154,logistic_balanced,3,1,0.0001330770985355457,0,0,0,0,0,FN,0.5,0.7322751322751323,0.8074074074074075,0.34285714285714286
normal_0027,normal,normal,27.0,,12,normal_event_7d,2015-06-24 13:34:00,2015-07-01 13:34:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,4,0,0.8585911335311915,0,1,1,1,1,FP,0.5,0.7322751322751323,0.8074074074074075,0.34285714285714286
disturbance_0130,fault,fault,13.0,130.0,24,fault_pre_7d,2016-01-05 12:39:00,2016-01-12 12:39:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,4,1,0.0873514518107221,0,0,0,0,0,FN,0.5,0.7322751322751323,0.8074074074074075,0.34285714285714286
disturbance_0136,fault,fault,,136.0,24,fault_pre_7d,2016-11-11 07:26:00,2016-11-18 07:26:00,1.0,0,,low_overlap_only,expanded154,154,logistic_balanced,4,1,0.21478014031088688,0,0,0,0,0,FN,0.5,0.7322751322751323,0.8074074074074075,0.34285714285714286
