sample_id,manufacturer,label,label_strength,source_file,source_event_id,substation_id,window_start,window_end,window_days,window_policy,report_date,possible_anomaly_start,possible_anomaly_end,training_start,training_end,fault_label,expansion_status,exclusion_reason,event67_flag,disturbance_count,disturbance_types,sample_count,expected_sample_count,coverage_rate,outdoor_temperature__mean,outdoor_temperature__std,outdoor_temperature__min,outdoor_temperature__max,outdoor_temperature__median,outdoor_temperature__last_minus_first,outdoor_temperature__missing_rate,s_hc1_supply_temperature__mean,s_hc1_supply_temperature__std,s_hc1_supply_temperature__min,s_hc1_supply_temperature__max,s_hc1_supply_temperature__median,s_hc1_supply_temperature__last_minus_first,s_hc1_supply_temperature__missing_rate,s_hc1_supply_temperature_setpoint__mean,s_hc1_supply_temperature_setpoint__std,s_hc1_supply_temperature_setpoint__min,s_hc1_supply_temperature_setpoint__max,s_hc1_supply_temperature_setpoint__median,s_hc1_supply_temperature_setpoint__last_minus_first,s_hc1_supply_temperature_setpoint__missing_rate,p_hc1_return_temperature__mean,p_hc1_return_temperature__std,p_hc1_return_temperature__min,p_hc1_return_temperature__max,p_hc1_return_temperature__median,p_hc1_return_temperature__last_minus_first,p_hc1_return_temperature__missing_rate,p_net_meter_energy__mean,p_net_meter_energy__std,p_net_meter_energy__min,p_net_meter_energy__max,p_net_meter_energy__median,p_net_meter_energy__last_minus_first,p_net_meter_energy__missing_rate,p_net_meter_volume__mean,p_net_meter_volume__std,p_net_meter_volume__min,p_net_meter_volume__max,p_net_meter_volume__median,p_net_meter_volume__last_minus_first,p_net_meter_volume__missing_rate,p_net_meter_heat_power__mean,p_net_meter_heat_power__std,p_net_meter_heat_power__min,p_net_meter_heat_power__max,p_net_meter_heat_power__median,p_net_meter_heat_power__last_minus_first,p_net_meter_heat_power__missing_rate,p_net_meter_flow__mean,p_net_meter_flow__std,p_net_meter_flow__min,p_net_meter_flow__max,p_net_meter_flow__median,p_net_meter_flow__last_minus_first,p_net_meter_flow__missing_rate,p_net_supply_temperature__mean,p_net_supply_temperature__std,p_net_supply_temperature__min,p_net_supply_temperature__max,p_net_supply_temperature__median,p_net_supply_temperature__last_minus_first,p_net_supply_temperature__missing_rate,p_net_return_temperature__mean,p_net_return_temperature__std,p_net_return_temperature__min,p_net_return_temperature__max,p_net_return_temperature__median,p_net_return_temperature__last_minus_first,p_net_return_temperature__missing_rate,train_status
normal_0042,manufacturer_1,normal,normal,substation_22.csv,42,22,2019-11-01 00:00:00,2019-11-08 00:00:00,7.0,normal_event_start_to_end,,,,2018-06-21 10:00:00,2019-11-01 00:00:00,,accepted,,False,0,,1008,1008.0,1.0,12.705558945105821,2.247163174490502,7.98,17.76,13.295,-3.4499999999999993,0.0,45.89866493055556,7.664378022662202,29.9,65.2,47.212500000000006,5.539999999999999,0.0,45.091731894841274,9.065086926328972,10.0,58.95333333333334,47.697500000000005,2.740000000000002,0.0,38.79150653108465,4.584604831608464,28.9775,50.19,39.39,-2.610000000000003,0.0,288058.9553406085,256.66645888270335,287610.0,288516.0,288055.75,906.0,0.0,6445.470042989418,5.982402592088881,6435.0,6456.1,6445.4,21.100000000000364,0.0,5.635343915343915,8.657731813288704,0.0,51.0,3.1,0.3999999999999999,0.0,133.74708994708993,202.67416936788248,0.0,1021.0,73.0,0.0,0.0,86.7753802910053,3.1209299867033233,71.0,94.0,87.0,-4.0,0.0,49.48596230158731,7.436612637821304,30.0,73.0,49.0,-11.0,0.0,
normal_0043,manufacturer_1,normal,normal,substation_25.csv,43,25,2020-04-05 00:00:00,2020-04-12 00:00:00,7.0,normal_event_start_to_end,,,,2018-04-05 00:00:00,2020-04-05 00:00:00,,accepted,,False,0,,1008,1008.0,1.0,11.538789682539681,3.8257218715613526,4.88,28.02,11.135000000000002,-2.8599999999999994,0.0,45.88296626984127,5.25958900441712,34.24,58.59,45.15,3.780000000000001,0.0,45.50058035714286,7.007626940564416,10.0,57.05,45.5,5.239999999999995,0.0,40.05667162698413,3.58080888382377,28.52,49.81,39.63,-2.0899999999999963,0.0,2304121.3095238097,3174.774772708544,2298150.0,2308890.0,2304605.0,10740.0,0.0,41247.36840277778,56.81810754253854,41139.9,41334.9,41256.5,195.0,0.0,63.92673611111111,33.16206468575577,0.0,178.8,61.55,46.1,0.0,1161.875,619.6586787121415,0.0,3276.0,1116.0,972.0,0.0,88.87369543650793,3.2666879569439606,67.86,93.83,89.695,4.560000000000002,0.0,40.89443452380953,3.668304042177743,28.93,50.74,40.415,0.4099999999999966,0.0,
normal_0046,manufacturer_1,normal,normal,substation_4.csv,46,4,2018-06-19 00:00:00,2018-06-26 00:00:00,7.0,normal_event_start_to_end,,,,2016-06-19 00:00:00,2018-06-19 00:00:00,,accepted,,False,0,,1008,1008.0,1.0,20.738095238095237,4.296338264785366,13.0,29.4,21.0,1.0500000000000043,0.0,46.02981150793651,7.529344227270881,31.6,85.6,45.7,6.350000000000001,0.0,39.81274801587302,3.2744593598487253,14.1,65.8,40.0,0.14999999999999858,0.0,34.328472222222224,2.6709715877679376,24.9,64.5,34.8,-0.10000000000000142,0.0,942878.408234127,421.2589178188097,942174.0,943612.3333333334,942892.1666666667,1438.3333333333721,0.0,18618.98460813492,10.598381504734887,18601.05,18637.395,18619.275833333333,36.345000000001164,0.0,10.630952380952381,16.57323839482479,3.0,92.0,5.0,-0.16666666666666696,0.0,255.51984126984127,268.54440390656504,98.0,1611.0,167.0,35.333333333333314,0.0,83.00049603174604,1.8938289468348202,79.0,89.0,82.5,-6.5,0.0,52.873511904761905,4.3336720376722075,28.0,57.0,54.0,-2.6666666666666643,0.0,
normal_0048,manufacturer_1,normal,normal,substation_11.csv,48,11,2016-09-30 00:00:00,2016-10-07 00:00:00,7.0,normal_event_start_to_end,,,,2015-02-25 14:00:00,2016-09-30 00:00:00,,accepted,,False,0,,1008,1008.0,1.0,16.672420634920638,3.95351882705014,9.8,29.1,16.9,-2.549999999999999,0.0,53.35674603174603,8.717676237057956,33.1,81.5,51.5,-4.5,0.0,48.95520833333333,6.7666001076707705,10.0,84.7,50.0,0.0,0.0,35.74315476190476,4.6795560742969755,20.5,64.8,35.675000000000004,0.45000000000000284,0.0,179158.63345410628,138.9007551811183,178910.0,179428.16666666666,179152.1666666667,518.166666666657,0.041666666666666664,3814.5321074879225,4.19068364914111,3807.16,3822.2016666666655,3814.465,15.041666666665606,0.041666666666666664,2.5283816425120773,2.050115828832082,1.0,17.0,1.8333333333333333,-5.0,0.041666666666666664,87.74861973775016,36.61500542779172,50.0,337.0,72.66666666666667,-92.5,0.041666666666666664,83.67451690821255,1.6217350294403656,80.0,89.0,83.5,0.8333333333333286,0.041666666666666664,56.21187025534852,4.757866746270656,38.0,60.0,59.0,12.0,0.041666666666666664,
normal_0050,manufacturer_1,normal,normal,substation_17.csv,50,17,2016-11-09 00:00:00,2016-11-16 00:00:00,7.0,normal_event_start_to_end,,,,2015-12-02 12:00:00,2016-11-09 00:00:00,,accepted,,False,0,,1008,1008.0,1.0,9.356498015873015,1.3927532468993888,6.3,13.4,9.2,-2.25,0.0,69.9719246031746,1.2078937926693956,59.6,76.2,70.05000000000001,-1.1500000000000057,0.0,70.11865079365079,2.2210052487275305,52.6,90.0,70.1,-2.0,0.0,64.87852182539683,1.3024831137822956,53.4,70.2,65.05000000000001,0.5,0.0,825506.2058971775,5808.552781488976,815731.0,835468.6666666666,825495.3333333333,19737.666666666628,0.015873015873015872,23818.19480426747,179.3178965989119,23519.96,24131.56666666667,23811.02333333333,611.6066666666702,0.015873015873015872,117.46858198924731,31.396888823000413,20.0,264.0,118.91666666666666,-41.0,0.015873015873015872,3651.928679435484,914.3330228940566,778.0,6481.0,3666.833333333333,-1178.0,0.015873015873015872,94.36953881048386,1.4014407007255796,89.58,97.81,94.51333333333334,-1.269999999999996,0.015873015873015872,66.23088289650538,0.9633939240759475,58.18,67.96,66.25,-0.3783333333333445,0.015873015873015872,
normal_0051,manufacturer_1,normal,normal,substation_20.csv,51,20,2020-04-01 00:00:00,2020-04-08 00:00:00,7.0,normal_event_start_to_end,,,,2018-04-01 00:00:00,2020-04-01 00:00:00,,accepted,,False,0,,1008,1008.0,1.0,10.523139880952382,2.30040503908979,5.79,17.63,10.184999999999999,0.35999999999999943,0.0,56.504305555555554,7.232485531088828,46.66,76.45,54.364999999999995,4.579999999999998,0.0,56.538715277777776,7.129954119143899,50.0,75.0,54.42,4.779999999999994,0.0,41.3937996031746,5.27088149750591,34.22,55.83,39.795,3.5500000000000043,0.0,2357888.921626984,2625.1805779279853,2353264.0,2362447.0,2357835.0,9183.0,0.0,42492.26726190476,46.84047303489594,42409.2,42573.8,42491.55,164.60000000000582,0.0,54.39568452380953,12.942894689978603,26.0,137.3,54.2,11.299999999999997,0.0,976.7688492063492,237.29532241591,553.0,1880.0,924.0,231.0,0.0,94.31390873015873,0.7336580332307386,90.53,96.89,94.33500000000001,-0.0799999999999983,0.0,45.65260912698413,4.314770345689759,26.57,57.53,45.31,1.1299999999999955,0.0,
normal_0054,manufacturer_1,normal,normal,substation_22.csv,54,22,2020-03-14 00:00:00,2020-03-21 00:00:00,7.0,normal_event_start_to_end,,,,2019-04-01 00:00:00,2020-03-14 00:00:00,,accepted,,False,0,,1008,1008.0,1.0,7.159375,4.2042519213425,0.09,18.27,6.01,-4.800000000000001,0.0,44.2384482473545,7.761852282211502,28.32,61.64,43.305,10.380000000000003,0.0,44.017991898148146,8.030695112811932,10.0,60.52,43.425,14.050000000000004,0.0,35.892992724867725,4.749506502759294,27.57,49.84,36.015,7.580000000000002,0.0,327764.2380952381,367.7512517952674,327215.0,328443.0,327720.0,1228.0,0.0,7240.961061507936,7.696435788907284,7229.1,7255.1,7240.2,26.0,0.0,7.179530423280423,9.006622294210443,0.0,56.5,4.9,4.8999999999999995,0.0,153.33556547619048,187.70852835224224,0.0,1017.0,103.0,83.0,0.0,85.5996197089947,2.559525938897173,76.0,90.0,86.0,0.0,0.0,45.332837301587304,7.734311108898778,29.0,69.0,45.0,-8.0,0.0,
normal_0055,manufacturer_1,normal,normal,substation_23.csv,55,23,2017-10-06 00:00:00,2017-10-13 00:00:00,7.0,normal_event_start_to_end,,,,2016-06-02 08:00:00,2017-10-06 00:00:00,,accepted,,False,0,,1008,1008.0,1.0,12.767410714285713,2.173845146946755,7.1,17.1,12.4,1.25,0.0,54.67048611111112,6.097350708477442,37.5,69.2,55.1,2.5,0.0,54.524900793650794,5.811684801198359,45.0,68.6,54.7,-2.450000000000003,0.0,40.03864087301587,4.320691359174744,31.8,49.3,40.6,-1.5500000000000043,0.0,2655751.220238095,5359.753674342359,2646200.0,2664491.6666666665,2655980.0,18291.66666666651,0.0,50251.59017857144,111.35973649367108,50052.1,50432.9,50256.79166666667,380.8000000000029,0.0,105.44097222222223,45.608511090148525,27.0,273.0,94.75,-158.33333333333334,0.0,2226.5535714285716,819.9149416411788,756.0,4608.0,2091.0,-2136.0,0.0,87.4512748015873,0.6578666115867158,83.93,91.2,87.525,0.24833333333333485,0.0,46.83231150793651,3.8499185344368745,31.44,56.32,47.52333333333334,22.18666666666667,0.0,
normal_0056,manufacturer_1,normal,normal,substation_2.csv,56,2,2018-11-29 00:00:00,2018-12-06 00:00:00,7.0,normal_event_start_to_end,,,,2016-11-29 00:00:00,2018-11-29 00:00:00,,accepted,,False,0,,1008,1008.0,1.0,5.764434523809523,2.287732813875951,2.3,11.2,5.7,-3.6,0.0,52.58060515873016,5.560478029757626,38.8,61.8,53.5,7.949999999999996,0.0,52.55868055555555,5.4822174879371195,40.0,61.3,53.55,8.75,0.0,39.82351190476191,5.593194169766695,25.6,52.1,39.6,1.0499999999999972,0.0,276626.1154918864,575.8398303601709,275787.0,277802.0,276534.0,2015.0,0.021825396825396824,5371.093440669371,9.497611920088323,5356.84,5389.763333333333,5369.744166666667,32.923333333333176,0.021825396825396824,11.128676470588236,4.745317719905375,0.0,29.0,10.0,4.166666666666668,0.021825396825396824,190.13387423935092,76.13292623513121,10.0,502.0,170.75,33.833333333333314,0.021825396825396824,93.05197768762677,6.26301206384385,83.0,107.0,93.83333333333331,14.5,0.021825396825396824,40.189655172413794,5.311034287714804,26.0,53.0,40.0,2.1666666666666714,0.021825396825396824,
normal_0058,manufacturer_1,normal,normal,substation_5.csv,58,5,2018-02-28 00:00:00,2018-03-07 00:00:00,7.0,normal_event_start_to_end,,,,2016-02-29 00:00:00,2018-02-28 00:00:00,,accepted,,False,0,,1008,1008.0,1.0,6.3713789682539685,2.6978828330319957,2.8,12.2,5.2,-5.75,0.0,49.23085317460317,5.296748217024103,34.8,60.7,49.8,7.099999999999994,0.0,49.26641865079365,5.1888062020767745,37.3,61.3,49.8,6.050000000000004,0.0,38.907787698412704,3.3101295537980033,28.5,49.2,39.0,10.050000000000004,0.0,177698.7124248497,298.0038373297107,177219.0,178227.16666666666,177697.5833333333,1008.166666666657,0.00992063492063492,3736.8146417835674,5.397764337688625,3727.97,3746.255,3736.9125000000004,18.28500000000031,0.00992063492063492,5.3146292585170345,1.9483604973406057,2.0,13.0,5.0,3.0,0.00992063492063492,106.32289579158316,34.841843407644866,39.0,215.0,95.75,61.833333333333314,0.00992063492063492,94.625250501002,2.7225314400246585,88.0,101.0,94.75,0.0,0.00992063492063492,47.484468937875754,2.197928759062884,40.0,55.0,47.5,-0.6666666666666643,0.00992063492063492,
normal_0059,manufacturer_1,normal,normal,substation_22.csv,59,22,2019-01-31 00:00:00,2019-02-07 00:00:00,7.0,normal_event_start_to_end,,,,2018-06-21 10:00:00,2019-01-31 00:00:00,,accepted,,False,0,,1008,1008.0,1.0,5.756200396825397,2.4202890640263863,-1.6,10.4,5.9,-1.3500000000000005,0.0,46.45649801587301,7.0646106666184885,24.5,63.9,46.4,1.75,0.0,46.27991071428571,6.930349735745381,21.2,62.4,46.0,2.8000000000000043,0.0,37.56190476190476,4.009056547623499,24.0,47.5,37.675000000000004,1.3500000000000014,0.0,259729.630749354,559.1974541504636,258893.0,260673.8333333333,259612.0833333333,1780.833333333314,0.23214285714285715,5728.221651378122,9.527005207510545,5713.95,5744.168333333333,5726.165694444444,30.21833333333325,0.23214285714285715,11.424009474590871,10.272062979433825,0.0,61.0,8.333333333333334,8.833333333333332,0.23214285714285715,195.6893410852713,160.6413434182693,1.0,900.0,148.11111111111111,171.0,0.23214285714285715,93.66798018949181,1.783282443244679,87.0,97.0,94.0,-2.8333333333333144,0.23214285714285715,42.61294142980189,4.552843611208287,31.0,62.0,42.5,7.0,0.23214285714285715,
normal_0061,manufacturer_1,normal,normal,substation_14.csv,61,14,2019-12-05 00:00:00,2019-12-12 00:00:00,7.0,normal_event_start_to_end,,,,2017-12-04 00:00:00,2019-12-05 00:00:00,,accepted,,False,0,,1008,1008.0,1.0,5.296086309523809,2.1832443732977573,0.79,9.95,6.01,-6.040000000000001,0.0,55.86080853174603,7.851702904247627,37.82,72.91,55.16,6.310000000000002,0.0,56.01133432539683,7.969860930254627,40.0,79.72,55.615,5.100000000000001,0.0,47.956830357142856,6.169529917439078,34.55,60.05,47.15,0.7800000000000011,0.0,124018.23958333333,7520.333734947915,111509.0,136993.0,124121.0,25484.0,0.0,2431.457986111111,152.69702987511914,2179.7,2697.7,2435.3,518.0,0.0,149.6844246031746,61.16063003925547,8.9,510.3,142.05,109.10000000000001,0.0,3055.342261904762,1125.8151882317409,200.0,8810.0,3020.0,2150.0,0.0,92.51488095238095,2.0916860975299536,88.0,97.0,92.0,1.0,0.0,49.74801587301587,6.283282467135576,29.0,61.0,49.0,-1.0,0.0,
normal_0066,manufacturer_1,normal,normal,substation_19.csv,66,19,2017-06-14 00:00:00,2017-06-21 00:00:00,7.0,normal_event_start_to_end,,,,2015-09-15 09:31:00,2017-06-14 00:00:00,,accepted,,False,0,,1008,1008.0,1.0,19.580605158730158,4.458901291324216,8.7,27.6,19.9,-2.6999999999999993,0.0,39.22539682539682,1.285904347659859,36.6,45.0,39.2,-0.25,0.0,39.25486111111112,1.2355907048156232,38.0,44.4,39.0,0.0,0.0,34.848462301587304,0.8597447235313401,33.4,38.9,34.75,2.200000000000003,0.0,8689708.735119049,4514.211366977611,8682110.0,8697670.0,8689609.166666668,15560.0,0.0,226767.96835317463,93.65978152609316,226608.7,226932.65,226767.0,323.94999999998254,0.0,98.29117063492063,72.31271710219718,26.0,280.0,60.16666666666667,-15.0,0.0,2044.2142857142858,1137.5113700073566,756.0,4752.0,1560.0,-294.0,0.0,85.92440972222222,0.7237296749471039,84.21,87.46,86.0175,-0.16500000000000625,0.0,48.63640376984127,5.669890391880672,34.44,57.8,51.74333333333333,3.5033333333333303,0.0,
normal_0068,manufacturer_1,normal,normal,substation_13.csv,68,13,2019-12-20 00:00:00,2019-12-27 00:00:00,7.0,normal_event_start_to_end,,,,2017-12-19 00:00:00,2019-12-20 00:00:00,,accepted,,False,0,,1008,1008.0,1.0,8.588789682539682,3.0877365985939638,3.08,13.34,9.835,3.219999999999999,0.0,45.648204365079366,6.225823822915559,39.4,61.83,43.16,-0.7899999999999991,0.0,45.68454365079366,6.2839052612806094,39.89,69.45,43.144999999999996,0.0,0.0,42.13412698412698,5.072969181605913,36.77,57.48,39.974999999999994,-0.19999999999999574,0.0,160765.10615079364,6413.623280374668,148734.0,171030.0,161261.5,22296.0,0.0,3262.3732142857143,117.4486906366346,3037.3,3452.0,3272.15,414.6999999999998,0.0,132.54632936507937,35.533492130352265,62.1,274.0,128.8,-26.60000000000001,0.0,2472.8373015873017,691.7077906485893,1170.0,5810.0,2370.0,-350.0,0.0,95.0515873015873,1.8394651494564949,90.0,98.0,95.0,-2.0,0.0,48.23511904761905,3.272356728081998,41.0,63.0,47.0,1.0,0.0,
strict_positive_0001,manufacturer_1,efd_possible,strict_positive,substation_10.csv,1,10,2014-04-27 14:44:00,2014-05-04 14:44:00,7.0,report_date_minus_7d_to_report_date,2014-05-04 14:44:00,2014-05-03 16:00:00,2014-05-05 04:00:00,2012-03-28 09:00:00,2014-04-20 14:44:00,Motorised control valve (primary side): Actuator defective,strict_accepted,,False,1,activity:1,1008,1008.0,1.0,12.979315476190477,5.16199168159275,5.3,29.2,11.95,-8.6,0.0,44.9220238095238,8.8344186228974,24.7,65.2,43.425,-7.25,0.0,42.88501984126984,13.251291698466916,10.0,64.5,43.45,-0.04999999999999716,0.0,40.33551587301587,6.965533927238133,23.5,55.8,39.5,-3.8999999999999986,0.0,650341.7544255176,1069.5980600744213,648548.3333333334,652086.3333333334,650297.75,3538.0,0.00992063492063492,14901.070662157648,22.282074361193224,14862.931666666667,14936.606666666668,14899.9175,73.67500000000109,0.00992063492063492,20.355210420841683,14.368904087486747,0.0,94.0,16.333333333333332,11.16666666666667,0.00992063492063492,439.93002672010687,247.3436749910856,2.0,1563.0,372.66666666666663,56.0,0.00992063492063492,86.54584168336673,3.4492962016849114,64.0,92.0,87.5,2.833333333333343,0.00992063492063492,47.304108216432866,6.196259682944873,30.666666666666668,58.0,48.0,-19.166666666666668,0.00992063492063492,accepted
strict_positive_0003,manufacturer_1,efd_possible,strict_positive,substation_12.csv,3,12,2015-11-24 10:56:00,2015-12-01 10:56:00,7.0,report_date_minus_7d_to_report_date,2015-12-01 10:56:00,2015-11-29 12:00:00,2015-12-02 10:56:00,2015-03-01 00:00:00,2015-11-17 10:56:00,Control unit: Incorrect parameterisation,strict_accepted,,False,0,,1008,1008.0,1.0,8.742063492063492,2.939344870893204,3.2,14.5,8.775,-3.3000000000000007,0.0,51.887499999999996,8.177944185569133,31.1,64.3,53.675000000000004,-20.9,0.0,51.758184523809526,8.251629791632167,32.0,64.1,53.6,-20.699999999999996,0.0,43.635664682539684,5.703277891154922,28.9,52.0,44.6,-16.75,0.0,242911.50801244075,1789.0190046084965,240013.0,246136.875,242789.3333333333,6123.875,0.1626984126984127,4506.623758836888,33.14680444757874,4453.31,4567.290416666667,4504.580833333333,113.98041666666631,0.1626984126984127,41.64392278830964,10.084920448864576,22.0,71.0,41.5,-0.7083333333333357,0.1626984126984127,786.6750543048973,209.26145410669386,393.0,1261.0,770.5,154.54166666666663,0.1626984126984127,95.03497235387046,2.09071920017516,89.0,100.0,94.5,-2.6666666666666856,0.1626984126984127,48.101801935229055,2.4457076160188285,42.0,53.0,48.0,6.2916666666666785,0.1626984126984127,accepted
weak_positive_0005,manufacturer_1,efd_possible,weak_positive,substation_11.csv,5,11,2018-11-16 08:30:00,2018-11-23 08:30:00,7.0,report_date_minus_7d_to_report_date,2018-11-23 08:30:00,,2018-11-26 09:56:59,2015-02-20 14:00:00,2018-11-09 08:30:00,Failure of the heating circuit pump,weak_accepted,,False,0,,1008,1008.0,1.0,8.315575396825396,2.5119486982087853,2.5,13.8,8.4,-3.200000000000001,0.0,48.11011904761905,1.6378488767625963,38.6,60.5,48.1,-9.099999999999994,0.0,48.0,0.0,48.0,48.0,48.0,0.0,0.0,38.88382936507936,4.377191766909543,25.2,44.8,40.325,9.400000000000002,0.0,301687.49875373876,433.41199055472237,301004.5,302513.3333333333,301634.3333333333,1508.833333333314,0.00496031746031746,6309.1630707876375,8.037607519269493,6296.094999999999,6324.066666666667,6308.418333333333,27.97166666666726,0.00496031746031746,8.690927218344966,3.8248508500583536,2.0,31.0,7.666666666666667,5.5,0.00496031746031746,169.28639082751744,57.120000675987306,51.0,528.0,154.16666666666666,79.0,0.00496031746031746,92.54810568295115,1.280398723970876,89.0,96.0,92.66666666666669,1.6666666666666856,0.00496031746031746,46.65677966101695,3.6154455549405196,37.0,59.0,47.0,-10.666666666666664,0.00496031746031746,accepted
weak_positive_0006,manufacturer_1,efd_possible,weak_positive,substation_21.csv,6,21,2016-11-29 13:12:00,2016-12-06 13:12:00,7.0,report_date_minus_7d_to_report_date,2016-12-06 13:12:00,,2016-12-07 13:12:00,2015-11-30 09:00:00,2016-11-22 13:12:00,Control unit: Incorrect parameterisation,weak_accepted,,False,0,,1008,1008.0,1.0,6.526884920634921,1.5201187752980678,3.5,9.7,6.074999999999999,-0.4499999999999993,0.0,51.51855158730159,3.111996374559354,41.0,58.1,51.6,0.30000000000000426,0.0,51.52366071428571,3.0764196215970365,41.5,58.0,51.7,-1.1000000000000014,0.0,42.63963293650794,1.8724599913620974,36.1,47.4,42.7,-1.8499999999999943,0.0,654371.9761668321,5241.174833001844,645710.0,663730.0,654186.6666666666,18020.0,0.000992063492063492,12847.257927838466,91.66166477882037,12699.233333333334,13010.1,12840.9,310.8666666666668,0.000992063492063492,108.70514730221782,36.31525420570535,48.0,344.0,101.0,17.16666666666667,0.000992063492063492,1879.5233366434954,515.6730158211813,816.0,4752.0,1780.0,320.0,0.000992063492063492,94.78435038066867,2.672356748105445,88.33,100.25,95.495,-1.308333333333323,0.000992063492063492,44.6448411122145,2.462348016796328,28.78,49.41,45.13333333333333,-0.8100000000000023,0.000992063492063492,accepted
strict_positive_0007,manufacturer_1,efd_possible,strict_positive,substation_26.csv,7,26,2020-06-06 10:38:00,2020-06-13 10:38:00,7.0,report_date_minus_7d_to_report_date,2020-06-13 10:38:00,2020-06-12 12:00:00,2020-06-14 10:38:00,2018-10-18 13:00:00,2020-05-30 10:38:00,Incorrect setting of the differential pressure regulator,strict_accepted,,False,0,,1008,1008.0,1.0,18.951269841269838,4.232799051447357,10.51,29.29,18.29,-3.400000000000002,0.0,37.69412698412698,10.48974971049473,22.92,69.21,41.36,-20.270000000000003,0.0,26.873953373015873,16.82242460773795,10.0,58.65,30.0,-20.0,0.0,29.455838293650793,4.391674174193247,21.27,63.37,28.195,-12.720000000000002,0.0,140117.42410714287,127.46878600020425,139883.0,140281.0,140144.0,398.0,0.0,2641.5937996031744,4.102403653635075,2633.9,2647.0,2642.2,13.099999999999909,0.0,2.3757936507936503,1.9108232899879682,0.0,9.6,2.0,-2.4,0.0,79.2108134920635,48.08012647859356,0.0,222.0,77.0,-80.0,0.0,68.92609126984127,14.405695931564512,22.0,81.0,74.0,-54.0,0.0,46.41319444444444,8.752764041451796,21.0,59.0,48.0,-32.0,0.0,accepted
strict_positive_0010,manufacturer_1,efd_possible,strict_positive,substation_30.csv,10,30,2020-03-09 15:04:00,2020-03-16 15:04:00,7.0,report_date_minus_7d_to_report_date,2020-03-16 15:04:00,2020-03-12 19:00:00,2020-03-22 22:45:31,2019-12-01 00:00:00,2020-03-02 15:04:00,Leakage,strict_accepted,,False,0,,1008,1008.0,1.0,9.249434523809525,4.294383782962718,0.99,18.22,8.95,4.51,0.0,30.424880952380953,17.137789322080035,12.79,67.13,17.18,-7.6299999999999955,0.0,28.703898809523807,20.97522014087034,10.0,68.29,10.0,-8.11,0.0,25.498095238095235,13.350835419067856,10.43,56.08,19.134999999999998,3.950000000000003,0.0,25068.842261904763,428.74704861696546,24094.0,25408.0,25367.0,1314.0,0.0,1360.3852182539683,34.06563089366742,1307.4,1422.4,1356.6999999999998,115.0,0.0,7.914583333333333,10.192303677053731,0.0,55.1,0.7,27.9,0.0,684.171626984127,207.48008968918424,40.0,1188.0,778.0,771.0,0.0,40.93551587301587,27.242608001013192,10.0,72.0,33.0,2.0,0.0,29.39484126984127,15.521483115599754,10.0,70.0,32.0,-4.0,0.0,accepted
weak_positive_0013,manufacturer_1,efd_possible,weak_positive,substation_24.csv,13,24,2016-01-05 12:39:00,2016-01-12 12:39:00,7.0,report_date_minus_7d_to_report_date,2016-01-12 12:39:00,,2016-01-13 12:39:00,2015-12-08 10:00:00,2015-12-29 12:39:00,Failure of the heating circuit pump,weak_accepted,,False,0,,1008,1008.0,1.0,3.8921130952380953,1.4039806506626424,0.7,6.9,3.925,-2.3999999999999995,0.0,73.73497023809524,2.8957078463798864,53.4,85.2,73.5,2.799999999999997,0.0,73.45089285714286,2.85725860038295,67.5,90.0,73.275,2.0,0.0,51.199107142857144,2.9109498097467297,38.7,61.0,51.6,-10.700000000000003,0.0,47452.76934523809,1336.062990129685,45171.333333333336,49854.5,47432.75,4683.166666666664,0.0,1173.7467212301588,33.092704133881824,1117.2,1231.945,1173.2266666666667,114.74499999999989,0.0,27.05952380952381,3.647346970783683,20.0,54.0,26.75,6.0,0.0,660.7852182539683,121.54005702904998,356.0,1643.0,658.5833333333333,113.0,0.0,88.52480158730158,1.6963565282422146,85.0,93.0,88.0,2.0,0.0,51.71974206349206,3.058474121508893,40.0,62.0,52.333333333333336,0.6666666666666643,0.0,accepted
strict_positive_0015,manufacturer_1,efd_possible,strict_positive,substation_29.csv,15,29,2020-02-29 07:59:43,2020-03-07 07:59:43,7.0,report_date_minus_7d_to_report_date,2020-03-07 07:59:43,2020-03-06 12:00:00,2020-03-08 07:59:43,2019-10-03 07:00:00,2020-02-22 07:59:43,Failure of the domestic hot water storage charging pump,strict_accepted,,False,0,,1008,1008.0,1.0,12.955109126984127,1.6829605445861162,10.02,15.78,12.91,-2.3199999999999985,0.0,63.25944444444445,6.519801020846333,38.19,72.34,65.265,-10.130000000000003,0.0,63.864945436507945,10.550073731110881,19.36,77.0,62.555,28.479999999999997,0.0,48.92079365079365,8.784244283468997,28.64,73.28,50.32,-16.950000000000003,0.0,115968.07490079365,1269.5922398184152,113876.0,118123.0,115906.5,4247.0,0.0,2520.20689484127,28.758900001146113,2473.4,2569.6,2518.7,96.19999999999982,0.0,25.02688492063492,19.62193654212065,0.0,85.1,23.35,26.0,0.0,562.2916666666666,437.9181415052182,0.0,1254.0,488.5,-24.0,0.0,88.50496031746032,4.331872500763681,70.0,94.0,90.0,0.0,0.0,52.16865079365079,10.952970212220556,29.0,80.0,54.0,-19.0,0.0,accepted
