sample_id,manufacturer,source_event_id,substation_id,manufacturer_substation_id,label,y,window_policy,fault_group,fault_label,sample_count,expected_sample_count,coverage_rate,main_eligible,common10_ready,dhw_supply_available,dhw_storage_available,dhw_return_available,multi_circuit_available,system_capability_group,outdoor_temperature__last_12h_mean_minus_prev_12h_mean,outdoor_temperature__last_6h_mean_minus_prev_6h_mean,outdoor_temperature__last_minus_first,p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean,p_net_meter_flow__last_1d_std_minus_prev_6d_std,p_net_return_temperature__last_1d_mean_minus_prev_6d_mean,p_return_gap__last_1d_mean_minus_prev_6d_mean,p_return_gap__last_minus_first,s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean,s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std,s_hc1_supply_temperature_error__last_minus_first,s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,exclude_reason,fault_label_unknown,training_end_missing,low_coverage_flag,long_anomaly_flag,anomaly_metadata_missing,anomaly_start_to_report_days,special_event_reason
M1_pre_event_0001_report_pre_5d,M1,1,10,M1_10,pre_event,1,report_pre_5d,valve_actuator,Motorised control valve (primary side): Actuator defective,720,720,1.0,True,True,True,True,False,False,dhw_storage,0.32986111111110894,3.3472222222222205,-8.100000000000003,-0.9513888888888928,-5.3600694444444485,-189.30121768196756,-11.444243773107601,6.097863154310177,14.933333333333334,-4.998177083333331,-7.669575730610042,-5.899999999999999,-2.539930555555557,,False,False,False,False,False,0.9472222222222222,
M1_pre_event_0001_report_pre_3d,M1,1,10,M1_10,pre_event,1,report_pre_3d,valve_actuator,Motorised control valve (primary side): Actuator defective,432,432,1.0,True,True,True,True,False,False,dhw_storage,0.32986111111110894,3.3472222222222205,-10.799999999999999,-0.9513888888888928,-6.767187500000006,-178.7684876740942,-12.744392913231245,5.979964173537494,14.98333333333333,-7.123437500000001,-7.945461951289953,-31.15,-5.514583333333327,,False,False,False,False,False,0.9472222222222222,
M1_pre_event_0001_report_pre_1d,M1,1,10,M1_10,pre_event,1,report_pre_1d,valve_actuator,Motorised control valve (primary side): Actuator defective,144,144,1.0,True,True,True,True,False,False,dhw_storage,0.32986111111110894,3.3472222222222205,-3.8000000000000007,-0.9513888888888928,,,,,9.566666666666666,,,-5.799999999999997,,,False,False,False,False,False,0.9472222222222222,
M1_pre_event_0003_report_pre_7d,M1,3,12,M1_12,pre_event,1,report_pre_7d,control_controller,Control unit: Incorrect parameterisation,1008,1008,1.0,True,True,True,True,False,False,dhw_storage,-3.0500000000000007,0.9736111111111123,-3.3000000000000007,-5.853472222222223,-10.102893518518513,-186.799886528346,4.814699893673591,0.9009460393407751,-2.691666666666684,-14.847048611111113,3.858379356787464,-0.20000000000000284,-14.971238425925925,,False,False,False,False,False,1.9555555555555555,
M1_pre_event_0003_report_pre_5d,M1,3,12,M1_12,pre_event,1,report_pre_5d,control_controller,Control unit: Incorrect parameterisation,720,720,1.0,True,True,True,True,False,False,dhw_storage,-3.0500000000000007,0.9736111111111123,-3.8000000000000007,-5.853472222222223,-11.467708333333327,-170.9207461354418,3.8037740712540895,0.43960653215316614,-0.6583333333333385,-17.04487847222223,4.380612007459156,0.20000000000000284,-17.13975694444445,,False,False,False,False,False,1.9555555555555555,
M1_pre_event_0003_report_pre_3d,M1,3,12,M1_12,pre_event,1,report_pre_3d,control_controller,Control unit: Incorrect parameterisation,432,432,1.0,True,True,True,True,False,False,dhw_storage,-3.0500000000000007,0.9736111111111123,1.7999999999999998,-5.853472222222223,-11.158854166666664,-184.7497517262554,3.704717808672619,0.5400190334326369,-1.6583333333333385,-16.273611111111116,3.6238117651934685,0.7000000000000028,-16.273611111111123,,False,False,False,False,False,1.9555555555555555,
M1_pre_event_0003_report_pre_1d,M1,3,12,M1_12,pre_event,1,report_pre_1d,control_controller,Control unit: Incorrect parameterisation,144,144,1.0,True,True,True,True,False,False,dhw_storage,-3.0500000000000007,0.9736111111111123,-1.0999999999999996,-5.853472222222223,,,,,-2.058333333333337,,,0.19999999999999574,,,False,False,False,False,False,1.9555555555555555,
M1_pre_event_0005_report_pre_7d,M1,5,11,M1_11,pre_event,1,report_pre_7d,pump_failure,Failure of the heating circuit pump,1008,1008,1.0,True,True,True,True,False,False,dhw_storage,-4.0173611111111125,0.18472222222222312,-3.200000000000001,2.055555555555557,-1.9790509259259252,-13.91206294614608,-2.8345702367093537,0.8764357780364769,20.066666666666666,-0.1232060185185162,-1.1352026827557062,-9.099999999999994,0.0,,False,False,False,False,True,,
M1_pre_event_0005_report_pre_5d,M1,5,11,M1_11,pre_event,1,report_pre_5d,pump_failure,Failure of the heating circuit pump,720,720,1.0,True,True,True,True,False,False,dhw_storage,-4.0173611111111125,0.18472222222222312,-1.700000000000001,2.055555555555557,-1.1035590277777771,-13.807869276551287,-1.675824576765912,0.6113981319322814,0.56666666666667,-0.20677083333333712,-0.6649669570951385,0.4000000000000057,0.0,,False,False,False,False,True,,
M1_pre_event_0005_report_pre_3d,M1,5,11,M1_11,pre_event,1,report_pre_3d,pump_failure,Failure of the heating circuit pump,432,432,1.0,True,True,True,True,False,False,dhw_storage,-4.0173611111111125,0.18472222222222312,-6.9,2.055555555555557,0.23715277777777288,-9.387636041689788,0.005208333333328596,0.2319444444444434,-3.43333333333333,-0.19513888888889142,-0.3892589854212588,0.10000000000000142,0.0,,False,False,False,False,True,,
M1_pre_event_0005_report_pre_1d,M1,5,11,M1_11,pre_event,1,report_pre_1d,pump_failure,Failure of the heating circuit pump,144,144,1.0,True,True,True,True,False,False,dhw_storage,-4.0173611111111125,0.18472222222222312,-2.8000000000000007,2.055555555555557,,,,,5.966666666666669,,,-0.5999999999999943,,,False,False,False,False,True,,
M1_pre_event_0006_report_pre_7d,M1,6,21,M1_21,pre_event,1,report_pre_7d,control_controller,Control unit: Incorrect parameterisation,1008,1008,1.0,True,True,True,True,True,False,dhw_storage_return,0.7951388888888884,1.5069444444444429,-0.4499999999999993,-2.03680555555556,0.5682870370370381,106.60977974304808,-0.4479653506215939,1.0437120807433313,-0.8399999999999963,2.3420717592592624,-0.43006246236098367,1.4000000000000057,2.341377314814814,,False,False,False,False,True,,
M1_pre_event_0006_report_pre_5d,M1,6,21,M1_21,pre_event,1,report_pre_5d,control_controller,Control unit: Incorrect parameterisation,720,720,1.0,True,True,True,True,True,False,dhw_storage_return,0.7951388888888884,1.5069444444444429,-0.09999999999999964,-2.03680555555556,-0.09939236111110716,93.71670715305942,-0.6459427811771477,0.5740101131507387,-1.3400000000000034,0.9800347222222214,0.25444067816706273,0.29999999999999716,0.9752604166666572,,False,False,False,False,True,,
M1_pre_event_0006_report_pre_3d,M1,6,21,M1_21,pre_event,1,report_pre_3d,control_controller,Control unit: Incorrect parameterisation,432,432,1.0,True,True,True,True,True,False,dhw_storage_return,0.7951388888888884,1.5069444444444429,1.25,-2.03680555555556,-0.19427083333333428,29.72740667459925,-0.5926933598808546,0.4258822196322203,-0.8333333333333428,0.37534722222221717,-0.0014992164152269893,0.6499999999999986,0.3633680555555472,,False,False,False,False,True,,
M1_pre_event_0006_report_pre_1d,M1,6,21,M1_21,pre_event,1,report_pre_1d,control_controller,Control unit: Incorrect parameterisation,144,144,1.0,True,True,True,True,True,False,dhw_storage_return,0.7951388888888884,1.5069444444444429,2.8499999999999996,-2.03680555555556,,,,,-1.759999999999998,,,0.14999999999999858,,,False,False,False,False,True,,
M1_pre_event_0007_report_pre_7d,M1,7,26,M1_26,pre_event,1,report_pre_7d,pressure_regulator,Incorrect setting of the differential pressure regulator,1008,1008,1.0,True,True,True,True,True,True,dhw_storage_return,-4.242499999999998,3.4008333333333347,-3.400000000000002,-7.315000000000001,-4.048501157407408,-23.792173522403882,-15.972800925925924,11.92429976851852,19.279999999999998,-11.052824074074088,-2.308968694180299,-0.2700000000000031,-19.686278935185186,,False,False,False,False,False,0.9430555555555555,
M1_pre_event_0007_report_pre_5d,M1,7,26,M1_26,pre_event,1,report_pre_5d,pressure_regulator,Incorrect setting of the differential pressure regulator,720,720,1.0,True,True,True,True,True,True,dhw_storage_return,-4.242499999999998,3.4008333333333347,0.19000000000000128,-7.315000000000001,-3.1755295138888897,-21.447188819548327,-14.676215277777779,11.500685763888892,15.830000000000002,-8.41817708333334,-2.762954739980751,-17.770000000000003,-17.03560763888889,,False,False,False,False,False,0.9430555555555555,
M1_pre_event_0007_report_pre_3d,M1,7,26,M1_26,pre_event,1,report_pre_3d,pressure_regulator,Incorrect setting of the differential pressure regulator,432,432,1.0,True,True,True,True,True,True,dhw_storage_return,-4.242499999999998,3.4008333333333347,-4.719999999999999,-7.315000000000001,-2.712361111111111,-19.197778591493222,-14.475694444444443,11.763333333333339,22.55,-2.479409722222222,-0.7374245603543645,0.9500000000000028,-8.491979166666667,,False,False,False,False,False,0.9430555555555555,
M1_pre_event_0007_report_pre_1d,M1,7,26,M1_26,pre_event,1,report_pre_1d,pressure_regulator,Incorrect setting of the differential pressure regulator,144,144,1.0,True,True,True,True,True,True,dhw_storage_return,-4.242499999999998,3.4008333333333347,0.0799999999999983,-7.315000000000001,,,,,15.959999999999997,,,-22.410000000000004,,,False,False,False,False,False,0.9430555555555555,
M1_pre_event_0010_report_pre_7d,M1,10,30,M1_30,pre_event,1,report_pre_7d,leakage_water_loss,Leakage,1008,1008,1.0,True,True,True,True,True,False,dhw_storage_return,-1.1558333333333328,6.955277777777779,4.51,0.003055555555555145,-15.047453703703706,-159.76767879175156,-19.662037037037038,4.614583333333333,7.950000000000003,-18.290925925925926,-12.366829071168493,0.480000000000004,-20.157013888888887,,False,False,False,False,False,3.8361111111111112,
M1_pre_event_0010_report_pre_5d,M1,10,30,M1_30,pre_event,1,report_pre_5d,leakage_water_loss,Leakage,720,720,1.0,True,True,True,True,True,False,dhw_storage_return,-1.1558333333333328,6.955277777777779,-1.8200000000000003,0.003055555555555145,-9.489409722222224,-118.01964162375913,-13.314236111111112,3.824826388888889,2.1799999999999997,-9.725920138888888,-9.198798221932925,2.4000000000000057,-9.380156250000002,,False,False,False,False,False,3.8361111111111112,
M1_pre_event_0010_report_pre_3d,M1,10,30,M1_30,pre_event,1,report_pre_3d,leakage_water_loss,Leakage,432,432,1.0,True,True,True,True,True,False,dhw_storage_return,-1.1558333333333328,6.955277777777779,-2.1999999999999993,0.003055555555555145,-0.7287152777777788,46.78873240354454,-1.0486111111111125,0.3198958333333332,-0.9999999999999964,-0.2950694444444455,3.928923068744852,-5.1299999999999955,1.4263194444444434,,False,False,False,False,False,3.8361111111111112,
M1_pre_event_0010_report_pre_1d,M1,10,30,M1_30,pre_event,1,report_pre_1d,leakage_water_loss,Leakage,144,144,1.0,True,True,True,True,True,False,dhw_storage_return,-1.1558333333333328,6.955277777777779,-0.11999999999999922,0.003055555555555145,,,,,-6.3299999999999965,,,-3.489999999999995,,,False,False,False,False,False,3.8361111111111112,
M1_pre_event_0013_report_pre_7d,M1,13,24,M1_24,pre_event,1,report_pre_7d,pump_failure,Failure of the heating circuit pump,1008,1008,1.0,True,True,False,True,False,True,dhw_storage,-0.010416666666666963,0.3125000000000009,-2.3999999999999995,0.5479166666666728,-0.6515624999999972,-25.38575311710987,0.5659722222222214,-1.2175347222222217,-11.366666666666667,2.6534722222222342,-0.6220654072183089,0.7999999999999972,2.8548611111111057,,False,False,False,False,True,,
M1_pre_event_0013_report_pre_5d,M1,13,24,M1_24,pre_event,1,report_pre_5d,pump_failure,Failure of the heating circuit pump,720,720,1.0,True,True,False,True,False,True,dhw_storage,-0.010416666666666963,0.3125000000000009,-2.2,0.5479166666666728,-0.7817708333333329,-38.62542155055553,0.7578124999999929,-1.5395833333333326,-12.0,2.0317708333333258,-0.6841384866721407,-0.5999999999999943,2.253124999999997,,False,False,False,False,True,,
M1_pre_event_0013_report_pre_3d,M1,13,24,M1_24,pre_event,1,report_pre_3d,pump_failure,Failure of the heating circuit pump,432,432,1.0,True,True,False,True,False,True,dhw_storage,-0.010416666666666963,0.3125000000000009,-3.5999999999999996,0.5479166666666728,-0.8833333333333329,-67.86776073514395,0.05555555555555003,-0.9388888888888883,-12.466666666666669,1.894791666666677,-0.8822818995317556,-1.1000000000000085,2.105208333333323,,False,False,False,False,True,,
M1_pre_event_0013_report_pre_1d,M1,13,24,M1_24,pre_event,1,report_pre_1d,pump_failure,Failure of the heating circuit pump,144,144,1.0,True,True,False,True,False,True,dhw_storage,-0.010416666666666963,0.3125000000000009,0.5,0.5479166666666728,,,,,-19.96666666666667,,,0.4000000000000057,,,False,False,False,False,True,,
M1_pre_event_0015_report_pre_7d,M1,15,29,M1_29,pre_event,1,report_pre_7d,pump_failure,Failure of the domestic hot water storage charging pump,1008,1008,1.0,True,True,True,True,True,True,dhw_storage_return,-0.5503472222222232,-0.19694444444444414,-2.3199999999999985,0.3158333333333303,5.214398148148149,-25.61898339722768,7.994212962962962,-2.7798148148148147,2.049999999999997,4.16337962962961,-3.1250885401641573,-38.61,4.762372685185184,,False,False,False,False,False,0.833136574074074,
M1_pre_event_0015_report_pre_5d,M1,15,29,M1_29,pre_event,1,report_pre_5d,pump_failure,Failure of the domestic hot water storage charging pump,720,720,1.0,True,True,True,True,True,True,dhw_storage_return,-0.5503472222222232,-0.19694444444444414,-2.9399999999999995,0.3158333333333303,4.803116319444449,-31.904416438533417,7.956597222222221,-3.1534809027777775,5.520000000000003,4.217430555555538,-2.6799497639042005,-7.880000000000003,4.300399305555565,,False,False,False,False,False,0.833136574074074,
M1_pre_event_0015_report_pre_3d,M1,15,29,M1_29,pre_event,1,report_pre_3d,pump_failure,Failure of the domestic hot water storage charging pump,432,432,1.0,True,True,True,True,True,True,dhw_storage_return,-0.5503472222222232,-0.19694444444444414,-2.1899999999999995,0.3158333333333303,4.080815972222226,-32.53646521233338,6.875,-2.794184027777778,6.619999999999997,3.823038194444429,-1.6175689469419923,-9.29,2.396909722222233,,False,False,False,False,False,0.833136574074074,
M1_pre_event_0015_report_pre_1d,M1,15,29,M1_29,pre_event,1,report_pre_1d,pump_failure,Failure of the domestic hot water storage charging pump,144,144,1.0,True,True,True,True,True,True,dhw_storage_return,-0.5503472222222232,-0.19694444444444414,-0.08999999999999986,0.3158333333333303,,,,,5.799999999999997,,,-5.210000000000001,,,False,False,False,False,False,0.833136574074074,
M1_pre_event_0020_report_pre_7d,M1,20,11,M1_11,pre_event,1,report_pre_7d,leakage_water_loss,"Safety relief valve: Water loss, does not close properly",730,1008,0.7242063492063492,False,True,True,True,False,False,dhw_storage,,,2.099999999999998,,-9.177431427731328,39.39741573484094,-2.645441483803552,-5.715989316944395,-5.333333333333325,-7.4175367538959165,3.796604738678169,-2.299999999999997,0.0,low_coverage,False,False,True,False,False,3.2423611111111112,low_coverage
M1_pre_event_0020_report_pre_5d,M1,20,11,M1_11,pre_event,1,report_pre_5d,leakage_water_loss,"Safety relief valve: Water loss, does not close properly",442,720,0.6138888888888889,False,True,True,True,False,False,dhw_storage,,,3.6999999999999993,,-9.665082214882993,30.935904890644053,-1.9866427432216938,-6.839600016788378,-5.133333333333322,-7.986112887358587,3.6400737387587627,-3.4499999999999957,0.0,low_coverage,False,False,True,False,False,3.2423611111111112,low_coverage
M1_pre_event_0020_report_pre_3d,M1,20,11,M1_11,pre_event,1,report_pre_3d,leakage_water_loss,"Safety relief valve: Water loss, does not close properly",154,432,0.35648148148148145,False,True,True,True,False,False,dhw_storage,,,13.600000000000001,,-10.34442481203007,63.36225997530076,2.2260942760942797,-11.703915293283707,-11.483333333333317,-10.140045112781955,4.500555706649795,-4.649999999999999,0.0,low_coverage,False,False,True,False,False,3.2423611111111112,low_coverage
M1_pre_event_0020_report_pre_1d,M1,20,11,M1_11,pre_event,1,report_pre_1d,leakage_water_loss,"Safety relief valve: Water loss, does not close properly",14,144,0.09722222222222222,False,True,True,True,False,False,dhw_storage,,,5.699999999999999,,,,,,-9.266666666666659,,,18.6,,low_coverage,False,False,True,False,False,3.2423611111111112,low_coverage
M1_pre_event_0023_report_pre_7d,M1,23,27,M1_27,pre_event,1,report_pre_7d,control_controller,Control unit: Incorrect parameterisation,1008,1008,1.0,True,True,True,True,False,False,dhw_storage,-1.9481944444444443,1.9880555555555557,-12.54,0.47222222222222854,4.121799768518521,-12.975648848470826,3.214699074074076,0.9071006944444444,4.639999999999997,7.316614583333326,-1.5734855591966417,-1.4299999999999997,6.922783564814793,,False,False,False,False,True,,
M1_pre_event_0023_report_pre_5d,M1,23,27,M1_27,pre_event,1,report_pre_5d,control_controller,Control unit: Incorrect parameterisation,720,720,1.0,True,True,True,True,False,False,dhw_storage,-1.9481944444444443,1.9880555555555557,-4.32,0.47222222222222854,3.799184027777777,-16.25595089145905,3.157118055555557,0.642065972222222,-0.10999999999999943,5.152048611111098,-0.22327329896817893,1.1199999999999974,4.68841145833332,,False,False,False,False,True,,
M1_pre_event_0023_report_pre_3d,M1,23,27,M1_27,pre_event,1,report_pre_3d,control_controller,Control unit: Incorrect parameterisation,432,432,1.0,True,True,True,True,False,False,dhw_storage,-1.9481944444444443,1.9880555555555557,-3.5200000000000005,0.47222222222222854,1.408628472222226,-6.318902266735108,0.8611111111111143,0.5475173611111108,-0.740000000000002,3.739027777777764,-0.3177561311097916,1.3100000000000023,3.3396874999999966,,False,False,False,False,True,,
M1_pre_event_0023_report_pre_1d,M1,23,27,M1_27,pre_event,1,report_pre_1d,control_controller,Control unit: Incorrect parameterisation,144,144,1.0,True,True,True,True,False,False,dhw_storage,-1.9481944444444443,1.9880555555555557,-2.39,0.47222222222222854,,,,,0.5599999999999952,,,-0.4200000000000017,,,False,False,False,False,True,,
M1_pre_event_0024_report_pre_7d,M1,24,13,M1_13,pre_event,1,report_pre_7d,pump_failure,Failure of the heating circuit pump,1008,1008,1.0,True,True,True,True,False,False,dhw_storage,-1.8513888888888843,-0.34166666666666146,-1.1499999999999986,-0.28263888888888644,-5.507581018518522,37.76288394471544,-0.6463488531171464,-3.615084932689669,-3.509999999999998,1.8487847222222271,-3.187680648637705,-4.399999999999999,-8.588888888888889,,False,False,False,False,True,,
M1_pre_event_0024_report_pre_5d,M1,24,13,M1_13,pre_event,1,report_pre_5d,pump_failure,Failure of the heating circuit pump,720,720,1.0,True,True,True,True,False,False,dhw_storage,-1.8513888888888843,-0.34166666666666146,1.8500000000000014,-0.28263888888888644,-5.715451388888894,-16.692994077188132,-0.5607948256056972,-3.5181525428153755,-18.369999999999997,2.8000868055555657,-3.595162578623508,41.3,-10.405208333333334,,False,False,False,False,True,,
M1_pre_event_0024_report_pre_3d,M1,24,13,M1_13,pre_event,1,report_pre_3d,pump_failure,Failure of the heating circuit pump,432,432,1.0,True,True,True,True,False,False,dhw_storage,-1.8513888888888843,-0.34166666666666146,-2.6499999999999986,-0.28263888888888644,-0.5296875000000014,134.69181925804537,-0.9890956059302596,0.5646613860521867,-3.1499999999999915,-1.1440972222222214,0.5872805032242101,-4.299999999999997,0.0,,False,False,False,False,True,,
M1_pre_event_0024_report_pre_1d,M1,24,13,M1_13,pre_event,1,report_pre_1d,pump_failure,Failure of the heating circuit pump,144,144,1.0,True,True,True,True,False,False,dhw_storage,-1.8513888888888843,-0.34166666666666146,-3.3999999999999986,-0.28263888888888644,,,,,2.5066666666666677,,,3.799999999999997,,,False,False,False,False,True,,
M1_pre_event_0029_report_pre_7d,M1,29,17,M1_17,pre_event,1,report_pre_7d,valve_actuator,Motorised control valve (primary side): Control valve jams when closed,1008,1008,1.0,True,True,False,True,False,False,dhw_storage,1.260416666666666,-0.06388888888889,4.25,0.1486111111111157,-2.078877314814811,,,,0.829722222222216,-2.6434606481481353,-0.770044208822422,2.0500000000000185,-2.9256944444444457,,False,False,False,False,True,,
M1_pre_event_0029_report_pre_5d,M1,29,17,M1_17,pre_event,1,report_pre_5d,valve_actuator,Motorised control valve (primary side): Control valve jams when closed,720,720,1.0,True,True,False,True,False,False,dhw_storage,1.260416666666666,-0.06388888888889,0.09999999999999964,0.1486111111111157,-2.573958333333337,,,,0.6174999999999997,-3.1064236111111114,-0.686476805222322,-1.6499999999999844,-3.3885416666666686,,False,False,False,False,True,,
M1_pre_event_0029_report_pre_3d,M1,29,17,M1_17,pre_event,1,report_pre_3d,valve_actuator,Motorised control valve (primary side): Control valve jams when closed,432,432,1.0,True,True,False,True,False,False,dhw_storage,1.260416666666666,-0.06388888888889,1.0,0.1486111111111157,-2.341493055555553,,,,-0.0024999999999977263,-3.0407986111111143,-0.6690650298542598,0.20000000000000284,-3.3874999999999886,,False,False,False,False,True,,
M1_pre_event_0029_report_pre_1d,M1,29,17,M1_17,pre_event,1,report_pre_1d,valve_actuator,Motorised control valve (primary side): Control valve jams when closed,144,144,1.0,True,True,False,True,False,False,dhw_storage,1.260416666666666,-0.06388888888889,2.4499999999999993,0.1486111111111157,,,,,,,,0.3500000000000014,,,False,False,False,False,True,,
M1_pre_event_0032_report_pre_7d,M1,32,21,M1_21,pre_event,1,report_pre_7d,control_controller,Control unit: Incorrect parameterisation,1008,1008,1.0,True,True,True,True,True,False,dhw_storage_return,-2.8237500000000004,0.36499999999999666,0.03999999999999915,0.4138888888888914,1.2325115740740813,9.538035069198457,-0.5447222222222194,1.7772337962962954,2.240000000000002,2.826053240740734,0.19861518705085812,1.4399999999999977,2.7865972222222197,,False,False,False,False,True,,
M1_pre_event_0032_report_pre_5d,M1,32,21,M1_21,pre_event,1,report_pre_5d,control_controller,Control unit: Incorrect parameterisation,720,720,1.0,True,True,True,True,True,False,dhw_storage_return,-2.8237500000000004,0.36499999999999666,-3.280000000000001,0.4138888888888914,1.7198611111111148,10.588259312471564,-0.7035416666666663,2.4234027777777776,3.019999999999996,3.666953124999992,0.6304631386666384,0.8400000000000105,3.6270833333333314,,False,False,False,False,True,,
M1_pre_event_0032_report_pre_3d,M1,32,21,M1_21,pre_event,1,report_pre_3d,control_controller,Control unit: Incorrect parameterisation,432,432,1.0,True,True,True,True,True,False,dhw_storage_return,-2.8237500000000004,0.36499999999999666,-4.440000000000001,0.4138888888888914,1.4755381944444466,16.51775553180977,-0.6152604166666649,2.0907986111111114,2.999999999999993,3.20286458333333,0.6001511844723764,1.3000000000000114,3.159357638888892,,False,False,False,False,True,,
M1_pre_event_0032_report_pre_1d,M1,32,21,M1_21,pre_event,1,report_pre_1d,control_controller,Control unit: Incorrect parameterisation,144,144,1.0,True,True,True,True,True,False,dhw_storage_return,-2.8237500000000004,0.36499999999999666,-0.75,0.4138888888888914,,,,,2.3799999999999955,,,1.3500000000000085,,,False,False,False,False,True,,
M1_pre_event_0034_report_pre_7d,M1,34,20,M1_20,pre_event,1,report_pre_7d,unknown_review,unknown,1008,1008,1.0,False,True,True,True,False,True,dhw_storage,-1.1708333333333325,-1.8583333333333343,-0.29999999999999893,-0.96041666666666,-0.4623263888888971,-46.18759677101724,0.38756944444444485,-0.8498958333333331,6.018333333333331,-3.565624999999997,-2.8954545779796383,-7.0,-0.19097222222222854,unknown_fault_label,True,False,False,False,True,,unknown_fault_label
M1_pre_event_0034_report_pre_5d,M1,34,20,M1_20,pre_event,1,report_pre_5d,unknown_review,unknown,720,720,1.0,False,True,True,True,False,True,dhw_storage,-1.1708333333333325,-1.8583333333333343,-1.0999999999999996,-0.96041666666666,-1.1507812500000014,-40.211456133907916,0.48580729166666714,-1.6365885416666668,6.434999999999999,-3.1833333333333442,-2.0620744011249688,-13.199999999999996,-1.3273437500000114,unknown_fault_label,True,False,False,False,True,,unknown_fault_label
M1_pre_event_0034_report_pre_3d,M1,34,20,M1_20,pre_event,1,report_pre_3d,unknown_review,unknown,432,432,1.0,False,True,True,True,False,True,dhw_storage,-1.1708333333333325,-1.8583333333333343,1.8000000000000007,-0.96041666666666,-0.6515625000000043,33.629278780494815,0.5135243055555492,-1.1650868055555552,-1.6783333333333346,-0.9000000000000057,0.5037143994580022,12.699999999999996,-1.7140625000000114,unknown_fault_label,True,False,False,False,True,,unknown_fault_label
M1_pre_event_0034_report_pre_1d,M1,34,20,M1_20,pre_event,1,report_pre_1d,unknown_review,unknown,144,144,1.0,False,True,True,True,False,True,dhw_storage,-1.1708333333333325,-1.8583333333333343,2.5,-0.96041666666666,,,,,3.5249999999999986,,,5.800000000000004,,unknown_fault_label,True,False,False,False,True,,unknown_fault_label
M1_pre_event_0037_report_pre_7d,M1,37,19,M1_19,pre_event,1,report_pre_7d,control_controller,Control unit: Incorrect parameterisation,1008,1008,1.0,True,True,True,True,True,True,dhw_storage_return,-3.282638888888888,-1.3694444444444454,-1.1499999999999986,1.4638888888888886,-2.2722222222222257,-195.87688498222747,-1.1004321349485338,-1.1153471408102127,-0.9566666666666634,-3.051909722222227,-0.9496657081844071,0.8499999999999943,-3.032523148148144,,False,False,False,False,True,,
M1_pre_event_0037_report_pre_5d,M1,37,19,M1_19,pre_event,1,report_pre_5d,control_controller,Control unit: Incorrect parameterisation,720,720,1.0,True,True,True,True,True,True,dhw_storage_return,-3.282638888888888,-1.3694444444444454,0.25,1.4638888888888886,-2.6879340277777715,-196.1762383915409,-1.2654252704031421,-1.345388397246805,-0.3100000000000023,-3.5224826388888957,-1.2788881828812761,0.30000000000000426,-3.5363715277777743,,False,False,False,False,True,,
M1_pre_event_0037_report_pre_3d,M1,37,19,M1_19,pre_event,1,report_pre_3d,control_controller,Control unit: Incorrect parameterisation,432,432,1.0,True,True,True,True,True,True,dhw_storage_return,-3.282638888888888,-1.3694444444444454,2.200000000000001,1.4638888888888886,-2.67048611111111,-243.81581352108674,-1.4057651423987068,-1.1067248295226642,-0.19333333333333513,-3.448958333333337,-1.8491213597370737,0.8999999999999986,-3.47743055555555,,False,False,False,False,True,,
M1_pre_event_0037_report_pre_1d,M1,37,19,M1_19,pre_event,1,report_pre_1d,control_controller,Control unit: Incorrect parameterisation,144,144,1.0,True,True,True,True,True,True,dhw_storage_return,-3.282638888888888,-1.3694444444444454,-3.4499999999999993,1.4638888888888886,,,,,-5.720000000000006,,,0.3999999999999986,,,False,False,False,False,True,,
M1_pre_event_0038_report_pre_7d,M1,38,24,M1_24,pre_event,1,report_pre_7d,pressure_regulator,Incorrect setting of the differential pressure regulator,1008,1008,1.0,True,True,False,True,False,True,dhw_storage,-0.43958333333333144,2.804166666666667,0.6000000000000014,-0.91180555555556,0.25491898148148806,-28.85843533230918,0.4120370370370381,-0.15711805555555503,-1.1666666666666643,-1.4641203703703738,-1.6775131480191603,-2.799999999999997,-1.6174768518518476,,False,False,False,False,True,,
M1_pre_event_0038_report_pre_5d,M1,38,24,M1_24,pre_event,1,report_pre_5d,pressure_regulator,Incorrect setting of the differential pressure regulator,720,720,1.0,True,True,False,True,False,True,dhw_storage,-0.43958333333333144,2.804166666666667,3.3000000000000007,-0.91180555555556,0.11553819444445423,-29.739884352303708,0.203125,-0.0875868055555552,0.13333333333333997,-1.3413194444444443,-1.7056616202395696,2.5,-1.542968750000007,,False,False,False,False,True,,
M1_pre_event_0038_report_pre_3d,M1,38,24,M1_24,pre_event,1,report_pre_3d,pressure_regulator,Incorrect setting of the differential pressure regulator,432,432,1.0,True,True,False,True,False,True,dhw_storage,-0.43958333333333144,2.804166666666667,4.200000000000001,-0.91180555555556,-2.1154513888888857,-12.499919817066118,-1.9826388888888857,-0.1328124999999999,0.5333333333333385,-3.8085069444444386,-0.5357840666770488,2.4000000000000057,-3.6722222222222243,,False,False,False,False,True,,
M1_pre_event_0038_report_pre_1d,M1,38,24,M1_24,pre_event,1,report_pre_1d,pressure_regulator,Incorrect setting of the differential pressure regulator,144,144,1.0,True,True,False,True,False,True,dhw_storage,-0.43958333333333144,2.804166666666667,2.0000000000000018,-0.91180555555556,,,,,-0.36666666666666003,,,0.8999999999999986,,,False,False,False,False,True,,
